OLT_NAME,DN,TIMESTAMP,ESTABLISHED_CALLS,FAILED_CALLS,NEW_REG,EXPIRED_REG,FAILED_REG,GONE_REG,UNAUTHORIZED_REG
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 14:15:00+00:00,5,1,15408,300,18,0,70
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 14:30:00+00:00,5,0,23107,453,27,0,107
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 14:45:00+00:00,1,0,23108,456,27,0,103
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 15:00:00+00:00,3,4,23112,453,27,0,102
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 15:15:00+00:00,7,0,23117,446,27,0,104
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 15:30:00+00:00,8,0,23135,432,27,0,100
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 15:45:00+00:00,7,0,23140,428,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 16:00:00+00:00,7,0,23151,417,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 16:15:00+00:00,5,2,23149,419,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 16:30:00+00:00,1,0,23135,430,27,0,102
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 16:45:00+00:00,1,0,23128,437,27,0,102
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 17:00:00+00:00,3,1,23114,451,27,0,102
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 17:15:00+00:00,3,1,23109,457,27,0,101
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 17:30:00+00:00,2,0,23110,458,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 17:45:00+00:00,6,1,23118,450,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 18:00:00+00:00,2,0,23105,461,27,0,101
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 18:15:00+00:00,4,0,23104,461,27,0,102
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 18:30:00+00:00,4,1,23119,448,27,0,100
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 18:45:00+00:00,4,0,23130,438,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 19:00:00+00:00,1,1,23131,437,27,0,99
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 19:15:00+00:00,6,0,23128,438,27,0,101
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 19:30:00+00:00,2,0,23139,423,27,0,105
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 19:45:00+00:00,2,0,23146,414,27,0,107
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 20:00:00+00:00,2,0,23147,415,27,0,105
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 20:15:00+00:00,4,0,23146,416,27,0,105
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 20:30:00+00:00,6,0,23155,407,27,0,105
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 20:45:00+00:00,9,0,23162,400,27,0,105
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 21:00:00+00:00,4,1,23155,404,27,0,108
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 21:15:00+00:00,7,0,23170,389,27,0,108
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 21:30:00+00:00,0,0,23204,380,27,0,83
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 21:45:00+00:00,4,1,15511,237,18,0,30
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 22:00:00+00:00,2,0,15534,230,18,0,14
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 22:15:00+00:00,4,0,23330,333,27,0,4
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 22:30:00+00:00,6,4,23321,343,27,0,5
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 22:45:00+00:00,10,0,23308,356,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 23:00:00+00:00,6,3,23311,353,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 23:15:00+00:00,5,0,23317,347,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 23:30:00+00:00,9,0,23329,335,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-10 23:45:00+00:00,7,2,23330,333,27,0,7
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 00:00:00+00:00,3,3,23319,344,27,0,7
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 00:15:00+00:00,4,0,23322,342,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 00:30:00+00:00,9,0,23314,350,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 00:45:00+00:00,8,0,23302,362,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 01:00:00+00:00,5,1,23266,398,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 01:15:00+00:00,4,2,23213,451,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 01:30:00+00:00,1,1,23184,480,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 01:45:00+00:00,3,0,23166,498,27,0,6
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 02:00:00+00:00,2,0,23139,522,27,0,9
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 02:15:00+00:00,1,0,23095,563,27,0,12
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 02:30:00+00:00,2,0,23071,587,27,0,12
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 02:45:00+00:00,0,0,22999,658,27,0,13
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 03:00:00+00:00,0,0,22946,709,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 03:15:00+00:00,1,0,22923,732,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 03:30:00+00:00,0,0,22914,741,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 03:45:00+00:00,0,1,22885,770,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 04:00:00+00:00,0,0,22868,787,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 04:15:00+00:00,0,0,22858,797,27,0,15
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 04:30:00+00:00,1,0,22887,767,27,0,16
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 04:45:00+00:00,0,0,22945,707,27,0,18
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 05:00:00+00:00,0,0,22929,723,27,0,18
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 05:15:00+00:00,1,0,22919,733,27,0,18
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 05:30:00+00:00,1,0,22902,749,27,0,19
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 05:45:00+00:00,0,0,22883,768,27,0,19
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 06:00:00+00:00,0,0,22870,782,27,0,18
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 06:15:00+00:00,0,0,22869,783,27,0,18
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 06:30:00+00:00,0,0,22865,788,27,0,17
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 06:45:00+00:00,0,0,22894,764,27,0,12
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 07:00:00+00:00,0,0,22948,718,27,0,4
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 07:15:00+00:00,0,0,22952,717,27,0,1
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 07:30:00+00:00,0,0,22955,712,28,0,2
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 07:45:00+00:00,0,0,22952,715,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 08:00:00+00:00,0,0,22949,718,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 08:15:00+00:00,0,0,22955,712,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 08:30:00+00:00,0,0,22962,705,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 08:45:00+00:00,0,0,22965,702,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 09:00:00+00:00,0,0,22966,701,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 09:15:00+00:00,0,0,22973,694,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 09:30:00+00:00,0,0,22976,691,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 09:45:00+00:00,0,0,22998,669,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 10:00:00+00:00,0,0,23018,649,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 10:15:00+00:00,0,0,23031,636,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 10:30:00+00:00,2,0,23038,629,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 10:45:00+00:00,0,0,23040,627,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 11:00:00+00:00,0,0,23050,617,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 11:15:00+00:00,2,0,23054,613,30,0,0
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 11:30:00+00:00,0,0,23060,605,30,0,2
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 11:45:00+00:00,2,0,23076,588,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 12:00:00+00:00,3,0,23106,558,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 12:15:00+00:00,2,2,23140,524,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 12:30:00+00:00,5,0,23150,514,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 12:45:00+00:00,8,0,23163,501,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 13:00:00+00:00,5,0,23166,498,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 13:15:00+00:00,5,0,23173,491,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 13:30:00+00:00,7,1,23172,480,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 13:45:00+00:00,13,0,23184,462,30,0,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 14:00:00+00:00,6,0,23182,463,30,1,3
AU001-BQ-01,OLT/AU001-BQ-01,2024-07-11 14:15:00+00:00,7,0,15458,306,20,0,2
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 14:15:00+00:00,1,0,8326,218,12,0,52
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 14:30:00+00:00,3,0,12502,316,18,0,76
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 14:45:00+00:00,5,0,12505,314,18,0,75
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 15:00:00+00:00,3,0,12507,313,18,0,74
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 15:15:00+00:00,5,0,12503,317,18,0,74
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 15:30:00+00:00,4,0,12511,308,18,0,75
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 15:45:00+00:00,2,0,12514,305,18,0,75
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 16:00:00+00:00,5,0,12527,292,18,0,75
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 16:15:00+00:00,3,0,12523,293,18,0,78
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 16:30:00+00:00,1,0,12521,295,18,0,78
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 16:45:00+00:00,1,0,12520,296,18,0,78
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 17:00:00+00:00,0,0,12504,311,18,0,79
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 17:15:00+00:00,1,0,12487,326,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 17:30:00+00:00,2,0,12481,332,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 17:45:00+00:00,1,0,12470,343,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 18:00:00+00:00,2,0,12482,331,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 18:15:00+00:00,0,1,12487,326,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 18:30:00+00:00,0,0,12487,326,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 18:45:00+00:00,4,0,12489,324,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 19:00:00+00:00,1,0,12487,326,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 19:15:00+00:00,2,2,12488,325,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 19:30:00+00:00,2,1,12497,316,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 19:45:00+00:00,2,0,12507,306,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 20:00:00+00:00,3,1,12520,293,18,0,81
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 20:15:00+00:00,2,1,12527,285,18,0,82
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 20:30:00+00:00,2,0,12515,295,18,0,84
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 20:45:00+00:00,6,4,12514,296,18,0,84
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 21:00:00+00:00,7,0,12518,292,18,0,84
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 21:15:00+00:00,3,1,12533,277,18,0,84
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 21:30:00+00:00,2,0,12556,270,16,0,70
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 21:45:00+00:00,4,1,8396,171,10,0,31
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 22:00:00+00:00,0,0,8415,165,12,0,16
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 22:15:00+00:00,4,0,12645,243,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 22:30:00+00:00,3,1,12618,270,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 22:45:00+00:00,5,0,12608,282,18,0,4
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 23:00:00+00:00,2,1,12607,284,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 23:15:00+00:00,6,3,12654,237,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 23:30:00+00:00,2,0,12651,240,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-10 23:45:00+00:00,2,0,12647,244,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 00:00:00+00:00,2,0,12639,252,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 00:15:00+00:00,4,0,12646,245,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 00:30:00+00:00,5,0,12637,254,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 00:45:00+00:00,2,0,12606,284,18,0,4
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 01:00:00+00:00,2,0,12553,338,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 01:15:00+00:00,2,0,12476,415,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 01:30:00+00:00,2,4,12485,406,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 01:45:00+00:00,1,0,12484,407,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 02:00:00+00:00,0,0,12475,416,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 02:15:00+00:00,1,0,12458,433,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 02:30:00+00:00,0,0,12442,449,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 02:45:00+00:00,0,0,12409,482,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 03:00:00+00:00,0,0,12389,502,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 03:15:00+00:00,1,0,12383,508,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 03:30:00+00:00,1,0,12367,524,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 03:45:00+00:00,0,0,12346,545,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 04:00:00+00:00,0,0,12390,501,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 04:15:00+00:00,0,0,12384,507,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 04:30:00+00:00,1,0,12373,518,18,0,3
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 04:45:00+00:00,0,0,12365,523,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 05:00:00+00:00,0,0,12360,528,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 05:15:00+00:00,0,0,12352,533,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 05:30:00+00:00,2,0,12338,547,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 05:45:00+00:00,0,0,12334,551,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 06:00:00+00:00,0,0,12333,552,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 06:15:00+00:00,1,0,12323,562,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 06:30:00+00:00,0,0,12315,570,18,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 06:45:00+00:00,0,0,12320,568,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 07:00:00+00:00,0,0,12324,564,18,0,6
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 07:15:00+00:00,0,0,12331,564,15,0,2
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 07:30:00+00:00,0,0,12331,565,15,0,1
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 07:45:00+00:00,0,0,12331,566,15,0,0
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 08:00:00+00:00,0,0,12324,573,15,0,0
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 08:15:00+00:00,0,0,12323,574,15,0,0
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 08:30:00+00:00,0,0,12322,575,15,0,0
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 08:45:00+00:00,0,0,12325,570,15,0,2
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 09:00:00+00:00,0,0,12327,566,15,0,4
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 09:15:00+00:00,0,0,12330,559,15,0,8
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 09:30:00+00:00,0,0,12330,558,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 09:45:00+00:00,3,0,12333,555,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 10:00:00+00:00,0,0,12344,544,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 10:15:00+00:00,1,0,12361,527,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 10:30:00+00:00,2,0,12379,509,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 10:45:00+00:00,0,0,12385,500,15,0,12
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 11:00:00+00:00,1,0,12402,483,15,0,12
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 11:15:00+00:00,0,0,12406,479,15,0,12
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 11:30:00+00:00,2,0,12416,469,15,0,12
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 11:45:00+00:00,1,0,12440,445,15,0,12
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 12:00:00+00:00,1,0,12470,417,15,0,10
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 12:15:00+00:00,0,0,12494,394,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 12:30:00+00:00,1,0,12516,372,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 12:45:00+00:00,3,0,12536,352,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 13:00:00+00:00,4,0,12553,335,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 13:15:00+00:00,2,0,12569,319,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 13:30:00+00:00,7,0,12569,303,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 13:45:00+00:00,5,0,12568,296,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 14:00:00+00:00,6,0,12576,288,15,0,9
AU001-BQ-02,OLT/AU001-BQ-02,2024-07-11 14:15:00+00:00,2,1,8390,186,10,0,6
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 14:15:00+00:00,5,2,20242,480,12,2,42
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 14:30:00+00:00,7,2,30363,720,18,3,63
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 14:45:00+00:00,8,1,30358,725,18,3,63
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 15:00:00+00:00,13,2,30406,677,18,3,63
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 15:15:00+00:00,12,5,30411,674,18,3,61
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 15:30:00+00:00,11,0,30423,663,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 15:45:00+00:00,6,0,30423,663,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 16:00:00+00:00,9,3,30433,653,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 16:15:00+00:00,4,0,30454,632,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 16:30:00+00:00,5,0,30462,624,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 16:45:00+00:00,7,0,30452,637,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 17:00:00+00:00,4,1,30456,633,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 17:15:00+00:00,5,0,30470,619,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 17:30:00+00:00,6,0,30469,620,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 17:45:00+00:00,8,1,30463,626,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 18:00:00+00:00,7,0,30451,638,18,3,57
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 18:15:00+00:00,4,1,30452,634,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 18:30:00+00:00,5,0,30457,629,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 18:45:00+00:00,4,0,30467,619,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 19:00:00+00:00,8,0,30476,608,18,3,62
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 19:15:00+00:00,6,0,30482,604,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 19:30:00+00:00,1,1,30466,620,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 19:45:00+00:00,5,0,30424,662,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 20:00:00+00:00,3,3,30374,712,18,3,60
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 20:15:00+00:00,6,0,30386,697,20,3,61
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 20:30:00+00:00,3,0,30499,584,18,3,63
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 20:45:00+00:00,7,0,30497,586,18,3,63
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 21:00:00+00:00,5,0,30504,577,18,3,65
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 21:15:00+00:00,8,0,30499,580,18,3,67
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 21:30:00+00:00,5,2,30523,564,18,3,59
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 21:45:00+00:00,8,0,20375,365,12,2,24
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 22:00:00+00:00,1,1,20400,355,12,2,9
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 22:15:00+00:00,4,1,30634,512,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 22:30:00+00:00,6,1,30568,578,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 22:45:00+00:00,11,4,30046,1100,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 23:00:00+00:00,9,0,29359,1787,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 23:15:00+00:00,8,2,29376,1770,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 23:30:00+00:00,14,1,30468,678,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-10 23:45:00+00:00,6,0,30319,827,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 00:00:00+00:00,10,0,30211,935,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 00:15:00+00:00,7,0,30469,677,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 00:30:00+00:00,4,1,30406,740,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 00:45:00+00:00,8,0,30400,746,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 01:00:00+00:00,9,0,30302,844,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 01:15:00+00:00,6,0,30256,890,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 01:30:00+00:00,5,3,30300,845,19,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 01:45:00+00:00,5,1,30378,768,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 02:00:00+00:00,7,0,30337,809,18,3,0
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 02:15:00+00:00,8,0,30265,878,18,3,3
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 02:30:00+00:00,1,0,30243,900,18,3,3
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 02:45:00+00:00,1,0,30228,915,18,3,3
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 03:00:00+00:00,1,0,30203,940,18,3,3
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 03:15:00+00:00,2,0,30181,959,18,3,6
AU030-BQ-01,OLT/AU030-BQ-01,2024-07-11 03:30:00+00:00,0,0,30165,975,18,3,6
